id,ResourceID,Period,Duration,Label1,Value,Unit,Measure,Multiplier
c6f89341-dd87-41c7-aceb-b1b3590a3a3e,CPCOV2,2020-09-25,P1D,Deceased,25,Number,COVID-19 cases,0
addfc60d-35c4-4bc1-85fc-b4c7fc9e91c0,CPCOV2,2020-09-26,P1D,Deceased,25,Number,COVID-19 cases,0
decc65d9-1185-4c45-b3ac-a64adf7dbbdd,CPCOV2,2020-09-28,P1D,Deceased,25,Number,COVID-19 cases,0
0ac82d17-9372-4421-b7b1-4db5c075d3f3,CPCOV2,2020-09-30,P1D,Deceased,25,Number,COVID-19 cases,0
6ba24d88-e321-43ea-a98c-6745b9806384,CPCOV2,2020-09-27,P1D,Deceased,25,Number,COVID-19 cases,0
e57d6747-7588-4733-a75b-2739cf6189bb,CPCOV2,2020-09-29,P1D,Deceased,25,Number,COVID-19 cases,0
ca56bc09-0743-4474-b8cb-22ca48ea6d48,CPCOV2,2020-10-01,P1D,Deceased,25,Number,COVID-19 cases,0
cebc4114-3858-4b32-9df9-e1a1ef28fad1,CPCOV2,2020-10-04,P1D,Deceased,25,Number,COVID-19 cases,0
362aa2a9-dd3a-40fd-b401-3fbc9bf41731,CPCOV2,2020-10-02,P1D,Deceased,25,Number,COVID-19 cases,0
4d6bb684-ad19-43eb-b79c-15f7897e67f0,CPCOV2,2020-10-05,P1D,Deceased,25,Number,COVID-19 cases,0
6e0bc5da-8a12-453d-932f-e6e773270b7d,CPCOV2,2020-10-03,P1D,Deceased,25,Number,COVID-19 cases,0
fb38282f-5554-4122-9dc5-b5306ff946f5,CPCOV2,2020-10-08,P1D,Deceased,25,Number,COVID-19 cases,0
d87e0692-8ca9-4aee-9765-e551cadc56f6,CPCOV2,2020-10-06,P1D,Deceased,25,Number,COVID-19 cases,0
0abe4abd-8320-4d94-93e9-1e6e078acd28,CPCOV2,2020-10-07,P1D,Deceased,25,Number,COVID-19 cases,0
4134a9c2-21a2-4d7d-8dea-d47943c2d112,CPCOV2,2020-10-09,P1D,Deceased,25,Number,COVID-19 cases,0
f50790f3-114f-4529-b6e4-c6ebc3235328,CPCOV2,2020-10-12,P1D,Deceased,25,Number,COVID-19 cases,0
14293fd6-98d4-465a-9484-6670e5e4fcec,CPCOV2,2020-10-10,P1D,Deceased,25,Number,COVID-19 cases,0
c8cb6c32-f925-427b-950a-f6ae3d1d98ac,CPCOV2,2020-10-13,P1D,Deceased,25,Number,COVID-19 cases,0
05dd4b88-45ea-4a4c-a42c-1621b8c6530f,CPCOV2,2020-10-11,P1D,Deceased,25,Number,COVID-19 cases,0
ca43cdfa-04c6-41d7-b674-07a5c7298cf5,CPCOV2,2020-10-14,P1D,Deceased,25,Number,COVID-19 cases,0
c96ab2f4-27b6-4bc7-9aca-76dcead8311f,CPCOV2,2020-10-15,P1D,Deceased,25,Number,COVID-19 cases,0
3b2604eb-b771-40ff-834c-5e5d8856df0d,CPCOV2,2020-10-16,P1D,Deceased,25,Number,COVID-19 cases,0
89008afe-f510-479f-8d9f-70d9ed34f9df,CPCOV2,2020-10-19,P1D,Deceased,25,Number,COVID-19 cases,0
eaf98e82-1ab8-4746-ac0f-1997ec2ba197,CPCOV2,2020-10-17,P1D,Deceased,25,Number,COVID-19 cases,0
193c2692-8839-4f51-ba97-ffe0a88b3b03,CPCOV2,2020-10-22,P1D,Deceased,25,Number,COVID-19 cases,0
75b921ac-10ef-4703-9947-43a613d17b9a,CPCOV2,2020-10-18,P1D,Deceased,25,Number,COVID-19 cases,0
714b6a27-8605-4e2a-9ab9-e1bd933a5f28,CPCOV2,2020-10-20,P1D,Deceased,25,Number,COVID-19 cases,0
f3c501a0-2ab8-43b8-ac69-1d82596b3d07,CPCOV2,2020-10-25,P1D,Deceased,25,Number,COVID-19 cases,0
5cd85088-3d6f-4fb9-8e76-0058c2da1449,CPCOV2,2020-10-21,P1D,Deceased,25,Number,COVID-19 cases,0
c84cee2f-38ae-4ec0-bee1-7f3a5f157b4a,CPCOV2,2020-10-23,P1D,Deceased,25,Number,COVID-19 cases,0
95425cf7-e654-4cdb-90de-39becb5712bb,CPCOV2,2020-10-24,P1D,Deceased,25,Number,COVID-19 cases,0
6c9a6238-37dd-49ba-b23c-7a5cda9efcee,CPCOV2,2020-10-28,P1D,Deceased,25,Number,COVID-19 cases,0
c476989f-f8e2-4c3a-bfff-d381e1d5dab5,CPCOV2,2020-10-26,P1D,Deceased,25,Number,COVID-19 cases,0
46cbd619-f01d-46a1-b8bd-00c36efe4ee7,CPCOV2,2020-10-29,P1D,Deceased,25,Number,COVID-19 cases,0
79743874-47f8-4db9-82db-d03f8775a352,CPCOV2,2020-10-27,P1D,Deceased,25,Number,COVID-19 cases,0
53aedb61-beb8-4c2f-8710-b0e96c65f9a0,CPCOV2,2020-10-30,P1D,Deceased,25,Number,COVID-19 cases,0
d96ff8d3-820e-48e6-ba04-1f760a2af1ad,CPCOV2,2020-10-31,P1D,Deceased,25,Number,COVID-19 cases,0
aea35e37-4ed1-4055-b908-1db31784a6dc,CPCOV2,2020-11-01,P1D,Deceased,25,Number,COVID-19 cases,0
3f094bda-6a1b-425f-963d-d6fc982fd447,CPCOV2,2020-11-02,P1D,Deceased,25,Number,COVID-19 cases,0
b799d068-de56-4452-b2a4-9af42d31e246,CPCOV2,2020-11-04,P1D,Deceased,25,Number,COVID-19 cases,0
c2af0b4f-78b3-4407-9d80-143fc2c4afd1,CPCOV2,2020-11-03,P1D,Deceased,25,Number,COVID-19 cases,0
c73450bd-4918-4406-b534-126eafd8b158,CPCOV2,2020-11-08,P1D,Deceased,25,Number,COVID-19 cases,0
6d441ea8-5586-4741-a45a-8ab2a31a2fd1,CPCOV2,2020-11-05,P1D,Deceased,25,Number,COVID-19 cases,0
c2b3b1e3-3a53-43d1-b06e-e7813d162369,CPCOV2,2020-11-09,P1D,Deceased,25,Number,COVID-19 cases,0
fb8aa99f-7832-4048-8dc2-3a6bbb138429,CPCOV2,2020-11-11,P1D,Deceased,25,Number,COVID-19 cases,0
fdcd56d1-2ae3-4a92-9f90-6143de06bd70,CPCOV2,2020-11-06,P1D,Deceased,25,Number,COVID-19 cases,0
b7a135ed-2047-42dc-9134-b1c4107f71a8,CPCOV2,2020-11-07,P1D,Deceased,25,Number,COVID-19 cases,0
0b8eaeee-4f25-452f-9186-2fd4f9eb3646,CPCOV2,2020-11-10,P1D,Deceased,25,Number,COVID-19 cases,0
4e09a0b6-e0b0-422e-a38f-fdbc9efa5933,CPCOV2,2020-11-13,P1D,Deceased,25,Number,COVID-19 cases,0
07ed8750-fa77-4f9d-b05e-d0a1dc83cd62,CPCOV2,2020-11-12,P1D,Deceased,25,Number,COVID-19 cases,0
a4a744cc-ef0a-4f95-b451-0397e8d07a91,CPCOV2,2020-11-14,P1D,Deceased,25,Number,COVID-19 cases,0
32348f33-fe7c-4639-a9e6-c0cef53d73f6,CPCOV2,2020-11-17,P1D,Deceased,25,Number,COVID-19 cases,0
faabe072-e1e8-40e4-8ad8-044d94e219d0,CPCOV2,2020-11-15,P1D,Deceased,25,Number,COVID-19 cases,0
d42d2758-bb9b-4148-8930-69fba9eb7935,CPCOV2,2020-11-16,P1D,Deceased,25,Number,COVID-19 cases,0
8c48ebb4-db20-42d5-bbd3-7feb34567a21,CPCOV2,2020-11-18,P1D,Deceased,25,Number,COVID-19 cases,0
1e2afbf6-2ccc-48d2-b6c8-a7d1c526e65e,CPCOV2,2020-11-19,P1D,Deceased,25,Number,COVID-19 cases,0
276b7fce-eedb-4f99-8cfc-d24f0fecec3c,CPCOV2,2020-11-25,P1D,Deceased,25,Number,COVID-19 cases,0
f012824a-4774-4406-bd3e-d43b0c65767b,CPCOV2,2020-11-20,P1D,Deceased,25,Number,COVID-19 cases,0
e2fc09bd-6f9f-4449-bbf1-505a874cbfdc,CPCOV2,2020-11-21,P1D,Deceased,25,Number,COVID-19 cases,0
61cd756e-f2c8-404a-9291-b325ba788e48,CPCOV2,2020-11-22,P1D,Deceased,25,Number,COVID-19 cases,0
069e5c5d-d06c-466c-8234-51dbd9c6bd28,CPCOV2,2020-11-23,P1D,Deceased,25,Number,COVID-19 cases,0
667093f5-b0a6-432e-b63d-9a56a86e8209,CPCOV2,2020-11-24,P1D,Deceased,25,Number,COVID-19 cases,0
48057e37-aeff-463d-b5f2-3925b2b63fa6,CPCOV2,2020-11-26,P1D,Deceased,25,Number,COVID-19 cases,0
ce190507-cf2a-4949-9095-55bf0e4f4128,CPCOV2,2020-11-29,P1D,Deceased,25,Number,COVID-19 cases,0
ae41e1c7-53f1-49e7-860f-bd7e47b6fdcf,CPCOV2,2020-11-27,P1D,Deceased,25,Number,COVID-19 cases,0
e945a5e1-92ed-4fcf-8b7c-eca87cbd9528,CPCOV2,2020-12-01,P1D,Deceased,25,Number,COVID-19 cases,0
acc983a4-ea85-4aa2-85dc-9769ebd7486f,CPCOV2,2020-11-28,P1D,Deceased,25,Number,COVID-19 cases,0
bf1c1daf-9d61-4c14-8596-2eb61a04f0ec,CPCOV2,2020-12-04,P1D,Deceased,25,Number,COVID-19 cases,0
11294c70-e015-4982-9fed-9f8d21b7bd86,CPCOV2,2020-12-06,P1D,Deceased,25,Number,COVID-19 cases,0
4a16dc1d-e7e7-43a6-baa3-6526151f2711,CPCOV2,2020-11-30,P1D,Deceased,25,Number,COVID-19 cases,0
c6855ecd-82f1-4d99-8707-1dbe64caea00,CPCOV2,2020-12-02,P1D,Deceased,25,Number,COVID-19 cases,0
2d380bb2-6283-4484-9cd0-a97f40416972,CPCOV2,2020-12-03,P1D,Deceased,25,Number,COVID-19 cases,0
2cc586a6-0aad-4e12-9834-a733c7bc8cb9,CPCOV2,2020-12-13,P1D,Deceased,25,Number,COVID-19 cases,0
6e4e2812-939c-4f92-90c3-4ec547c67f49,CPCOV2,2020-12-05,P1D,Deceased,25,Number,COVID-19 cases,0
31f84c2b-b9a5-4197-9d97-c7dd3e9510d4,CPCOV2,2020-12-07,P1D,Deceased,25,Number,COVID-19 cases,0
fda93c21-44b8-41f4-bd4f-4d6fe15f4338,CPCOV2,2020-12-15,P1D,Deceased,25,Number,COVID-19 cases,0
c01c0070-9dd4-4764-a167-1c7a8bb79bf7,CPCOV2,2020-12-08,P1D,Deceased,25,Number,COVID-19 cases,0
f3908870-a804-4013-8964-5b9322cdae00,CPCOV2,2020-12-16,P1D,Deceased,25,Number,COVID-19 cases,0
120b4be4-18da-4e38-92c2-570b14c81ffa,CPCOV2,2020-12-09,P1D,Deceased,25,Number,COVID-19 cases,0
bb2862d4-bb47-4dd7-a73e-fb30cccb0d62,CPCOV2,2020-12-11,P1D,Deceased,25,Number,COVID-19 cases,0
248f61c0-1219-4965-a364-2812a65b8174,CPCOV2,2020-12-14,P1D,Deceased,25,Number,COVID-19 cases,0
b6c04c26-174c-4e5f-b934-0d073f94e1c1,CPCOV2,2020-12-20,P1D,Deceased,25,Number,COVID-19 cases,0
cf0ea90a-bdb6-4979-9559-19fbe6f7a072,CPCOV2,2020-12-18,P1D,Deceased,25,Number,COVID-19 cases,0
884058ba-443c-4430-963a-5519216c8005,CPCOV2,2020-12-23,P1D,Deceased,25,Number,COVID-19 cases,0
bed996b9-7eb5-4d20-9153-7b4eb0c2dd90,CPCOV2,2020-12-21,P1D,Deceased,25,Number,COVID-19 cases,0
0b17432c-7ea3-4719-b942-2ab1e35d4d02,CPCOV2,2020-12-31,P1D,Deceased,25,Number,COVID-19 cases,0
86c9340a-1878-4c2d-9077-194153739193,CPCOV2,2020-12-27,P1D,Deceased,25,Number,COVID-19 cases,0
29c742a5-cac1-4019-9725-c4faec86a955,CPCOV2,2020-12-29,P1D,Deceased,25,Number,COVID-19 cases,0
1b85aea6-56e5-4a46-83d2-21e72dd06e30,CPCOV2,2021-01-03,P1D,Deceased,25,Number,COVID-19 cases,0
b4491df3-9ebc-4149-a7e6-e9b05131830f,CPCOV2,2021-01-13,P1D,Deceased,25,Number,COVID-19 cases,0
039b16a2-d39a-4636-9a7f-fba29ac9a7f5,CPCOV2,2021-01-05,P1D,Deceased,25,Number,COVID-19 cases,0
0480a00b-86ca-49ba-970d-19fc6f96b550,CPCOV2,2021-01-17,P1D,Deceased,25,Number,COVID-19 cases,0
476c6df2-acc7-4bab-9ec5-130fba2f376b,CPCOV2,2021-01-07,P1D,Deceased,25,Number,COVID-19 cases,0
122efc08-6c80-4b89-9a4f-61c3076fadc2,CPCOV2,2021-01-10,P1D,Deceased,25,Number,COVID-19 cases,0
bdc1657e-4c8b-477d-8e67-7f2eae84c28c,CPCOV2,2021-01-11,P1D,Deceased,25,Number,COVID-19 cases,0
046c962b-3534-4bcb-8b42-00569c49f27f,CPCOV2,2021-01-15,P1D,Deceased,25,Number,COVID-19 cases,0
5480069c-f5f2-4a47-a315-ecc9f199ef73,CPCOV2,2021-01-18,P1D,Deceased,25,Number,COVID-19 cases,0
b77c775e-1763-4f6e-8b26-493146659c6d,CPCOV2,2021-01-22,P1D,Deceased,25,Number,COVID-19 cases,0
255c374e-149f-4c13-99e1-3f26c7b3228d,CPCOV2,2021-01-28,P1D,Deceased,25,Number,COVID-19 cases,0
834f9c56-f225-4b36-9ca0-adc950029d5a,CPCOV2,2021-01-20,P1D,Deceased,25,Number,COVID-19 cases,0
ecb871a1-eeea-4683-9f01-fc5fdcc8f313,CPCOV2,2021-02-02,P1D,Deceased,25,Number,COVID-19 cases,0
fa83f8e4-9ce0-4e1b-bc1f-7c67b89be43c,CPCOV2,2021-01-26,P1D,Deceased,25,Number,COVID-19 cases,0
4ac35440-bfbd-48ad-bcb8-f7f4723e5527,CPCOV2,2021-01-27,P1D,Deceased,25,Number,COVID-19 cases,0
91071c0e-95e1-4248-8366-0be32aefa4f7,CPCOV2,2021-02-01,P1D,Deceased,25,Number,COVID-19 cases,0
88ef3b8d-6c0e-4d75-b025-250e916acc9a,CPCOV2,2021-02-08,P1D,Deceased,25,Number,COVID-19 cases,0
ae69b25e-84d0-4125-986f-200db56ea0de,CPCOV2,2021-02-03,P1D,Deceased,25,Number,COVID-19 cases,0
3f48edb5-3ef4-495a-ad95-ce6a01b6baa1,CPCOV2,2021-02-04,P1D,Deceased,25,Number,COVID-19 cases,0
b2e2eb14-07f1-46c7-892e-876b12c2b532,CPCOV2,2021-02-10,P1D,Deceased,25,Number,COVID-19 cases,0
8d3a5709-ced4-4b6b-8aa5-a2066fd03555,CPCOV2,2021-02-05,P1D,Deceased,25,Number,COVID-19 cases,0
d339d554-72c4-47e7-82fb-717a513cbbe5,CPCOV2,2021-02-12,P1D,Deceased,25,Number,COVID-19 cases,0
8fe5405a-8a27-4c6c-9214-6f04bc0204d0,CPCOV2,2021-02-09,P1D,Deceased,25,Number,COVID-19 cases,0
ac1f9592-20fc-4bce-bd7b-dce77286e04a,CPCOV2,2021-02-14,P1D,Deceased,25,Number,COVID-19 cases,0
274a982e-4d34-409a-a829-0340234c0db7,CPCOV2,2021-02-11,P1D,Deceased,25,Number,COVID-19 cases,0
9acca9c9-d3f8-4c02-89b6-ceabf7028932,CPCOV2,2021-02-17,P1D,Deceased,26,Number,COVID-19 cases,0
bb03834c-0291-4d4c-8e81-fd5df57bcd1b,CPCOV2,2021-02-15,P1D,Deceased,25,Number,COVID-19 cases,0
459983f1-e1bf-46c9-8ffd-2ffb7c3785b2,CPCOV2,2021-02-16,P1D,Deceased,26,Number,COVID-19 cases,0
9230bcd8-18eb-44f6-ae72-0d56502f4c26,CPCOV2,2021-02-18,P1D,Deceased,26,Number,COVID-19 cases,0
6c71a840-f4e7-4637-8584-a3231cfe5bcd,CPCOV2,2021-02-19,P1D,Deceased,26,Number,COVID-19 cases,0
8faf9f1d-bdc2-451f-ba61-ce78c4106a40,CPCOV2,2021-02-21,P1D,Deceased,26,Number,COVID-19 cases,0
ee09e148-d49b-4714-8c7e-107240cd45c6,CPCOV2,2021-02-22,P1D,Deceased,26,Number,COVID-19 cases,0
0b558553-fe31-448b-9054-a351a37e5cf9,CPCOV2,2021-02-23,P1D,Deceased,26,Number,COVID-19 cases,0
bc6c1667-c70d-4ed3-a4b2-16a07f2c0645,CPCOV2,2021-02-25,P1D,Deceased,26,Number,COVID-19 cases,0
bf57b12b-a222-4496-b570-6a7b0d457e3a,CPCOV2,2021-02-24,P1D,Deceased,26,Number,COVID-19 cases,0
9a550457-6488-4c6f-8c84-7da48f3de4aa,CPCOV2,2021-02-26,P1D,Deceased,26,Number,COVID-19 cases,0
cd21448d-bb04-4ddc-bb34-14ca5c463a3a,CPCOV2,2021-03-05,P1D,Deceased,26,Number,COVID-19 cases,0
105bcd47-1f54-467d-8f99-75fb8e4f48d7,CPCOV2,2021-02-28,P1D,Deceased,26,Number,COVID-19 cases,0
ac890f7c-6644-4dd8-b3e4-397b4aded082,CPCOV2,2021-03-07,P1D,Deceased,26,Number,COVID-19 cases,0
aaa1f766-77e4-44e9-bdb9-3c336aecae2f,CPCOV2,2021-03-01,P1D,Deceased,26,Number,COVID-19 cases,0
37d4ab8b-8cf4-4bb3-ae2d-55d2fa5d81b7,CPCOV2,2021-03-02,P1D,Deceased,26,Number,COVID-19 cases,0
d3314b6e-9b66-47a4-8fcb-52a635b486a4,CPCOV2,2021-03-04,P1D,Deceased,26,Number,COVID-19 cases,0
1c8fc37f-5da8-4c84-967f-4293d364ca89,CPCOV2,2021-03-09,P1D,Deceased,26,Number,COVID-19 cases,0
db78b371-2178-4a2c-98f4-185ba304b913,CPCOV2,2021-03-08,P1D,Deceased,26,Number,COVID-19 cases,0
0f379be6-7b0f-4f13-a590-d05db259f7ec,CPCOV2,2021-03-16,P1D,Deceased,26,Number,COVID-19 cases,0
dd8534ec-699d-41d5-9d5e-f89edfff0e7d,CPCOV2,2021-03-10,P1D,Deceased,26,Number,COVID-19 cases,0
6c5cc460-29af-4d4d-b1ee-19fb66741317,CPCOV2,2021-03-11,P1D,Deceased,26,Number,COVID-19 cases,0
67b01ff3-e65a-4921-ae8c-07cecfba0cbf,CPCOV2,2021-03-12,P1D,Deceased,26,Number,COVID-19 cases,0
c16a767f-82d0-439e-bd94-ff5f469eac62,CPCOV2,2021-03-14,P1D,Deceased,26,Number,COVID-19 cases,0
9c12b55b-c341-42c4-8860-a3b53eef675c,CPCOV2,2021-03-17,P1D,Deceased,26,Number,COVID-19 cases,0
b2fd4314-959a-4ce6-9e8f-72c0856c3d47,CPCOV2,2021-03-15,P1D,Deceased,26,Number,COVID-19 cases,0
6adf5489-5f0c-41ef-a0ba-eec01fa52bfe,CPCOV2,2021-03-19,P1D,Deceased,26,Number,COVID-19 cases,0
7df5415c-6456-40cb-bffc-5b5e8b2d0f20,CPCOV2,2021-03-21,P1D,Deceased,26,Number,COVID-19 cases,0
057ca08b-b4a5-4711-afcd-fe17628b5f2b,CPCOV2,2021-03-22,P1D,Deceased,26,Number,COVID-19 cases,0
6ea84b2a-ccb0-486f-a055-8b287b492ecd,CPCOV2,2021-03-24,P1D,Deceased,26,Number,COVID-19 cases,0
0d7e593f-c1c1-4ae7-9638-926d5a0f1dfe,CPCOV2,2021-03-23,P1D,Deceased,26,Number,COVID-19 cases,0
1d93c506-4a51-473d-bb92-5c736b216a59,CPCOV2,2021-03-25,P1D,Deceased,26,Number,COVID-19 cases,0
19934ab9-b9c8-4c10-956c-a179ea15a94d,CPCOV2,2021-03-28,P1D,Deceased,26,Number,COVID-19 cases,0
e78d7dbb-e18b-432e-b17a-51c184641384,CPCOV2,2021-03-26,P1D,Deceased,26,Number,COVID-19 cases,0
a85fd5cf-1230-4faa-83af-c3f5a71a7b6f,CPCOV2,2021-04-01,P1D,Deceased,26,Number,COVID-19 cases,0
b4efeac1-980e-45cc-a1c1-2d1253c5e438,CPCOV2,2021-03-29,P1D,Deceased,26,Number,COVID-19 cases,0
0bf451ca-9f4a-4ae8-bb82-084d82bb5a1a,CPCOV2,2021-04-04,P1D,Deceased,26,Number,COVID-19 cases,0
14093c8c-3697-4985-bf7f-df88b113eba7,CPCOV2,2021-03-30,P1D,Deceased,26,Number,COVID-19 cases,0
353b1220-8640-4108-b79c-a6c121cb4bd1,CPCOV2,2021-03-31,P1D,Deceased,26,Number,COVID-19 cases,0
cf11a5a2-fac6-47b7-bfb5-e3abc23fffa3,CPCOV2,2021-04-07,P1D,Deceased,26,Number,COVID-19 cases,0
fc73df3d-9fc7-499c-89fe-89be15e6a6fb,CPCOV2,2021-04-06,P1D,Deceased,26,Number,COVID-19 cases,0
7180bf03-24e9-4468-adb2-390f83ae426e,CPCOV2,2021-04-08,P1D,Deceased,26,Number,COVID-19 cases,0
d2aeb925-2ecb-4965-bfeb-7f3b65d81742,CPCOV2,2021-04-09,P1D,Deceased,26,Number,COVID-19 cases,0
a62e0d85-79a1-4d2f-8945-e740faccbef7,CPCOV2,2021-04-13,P1D,Deceased,26,Number,COVID-19 cases,0
bb84d2a3-cdeb-4c07-9b88-57b528db8922,CPCOV2,2021-04-11,P1D,Deceased,26,Number,COVID-19 cases,0
4ca4e8b6-60a1-4893-a37a-d8edc678c0ae,CPCOV2,2021-04-12,P1D,Deceased,26,Number,COVID-19 cases,0
75954842-70d9-4398-99e5-cf69e9914a46,CPCOV2,2021-04-14,P1D,Deceased,26,Number,COVID-19 cases,0
829a232c-2e13-4b78-9ff3-4207420f4075,CPCOV2,2021-04-15,P1D,Deceased,26,Number,COVID-19 cases,0
2204ab00-f6ff-4ded-b267-45ec284be608,CPCOV2,2021-04-18,P1D,Deceased,26,Number,COVID-19 cases,0
3dfbc249-8aef-44ad-9a69-c81ec642f6b1,CPCOV2,2021-04-16,P1D,Deceased,26,Number,COVID-19 cases,0
983f7be5-ebbf-49b6-98f3-6b36f6ab8df6,CPCOV2,2021-04-21,P1D,Deceased,26,Number,COVID-19 cases,0
f0a56920-ebbb-4211-91b8-6d0c07f919ed,CPCOV2,2021-04-19,P1D,Deceased,26,Number,COVID-19 cases,0
6a296c1a-b08e-4ad5-997e-7e37d0d52ea4,CPCOV2,2021-04-20,P1D,Deceased,26,Number,COVID-19 cases,0
818cd718-7c2e-4044-87c2-ab4a99eadcc3,CPCOV2,2021-04-22,P1D,Deceased,26,Number,COVID-19 cases,0
ecceac6b-4ee4-431a-855c-bb7ee1b8055f,CPCOV2,2021-04-23,P1D,Deceased,26,Number,COVID-19 cases,0
88519cff-fc4e-451d-b906-7abcc1faaeaa,CPCOV2,2021-04-29,P1D,Deceased,26,Number,COVID-19 cases,0
e28defe9-8cc7-4986-8550-18a2f66b309f,CPCOV2,2021-04-25,P1D,Deceased,26,Number,COVID-19 cases,0
47bd0d7e-061c-4ef2-9096-4977b49574b4,CPCOV2,2021-04-27,P1D,Deceased,26,Number,COVID-19 cases,0
fdf84ae3-89dd-4966-b141-f53ffea476f6,CPCOV2,2021-05-03,P1D,Deceased,26,Number,COVID-19 cases,0
14e2d46e-4a8c-4d12-ad43-8eff7cdcec32,CPCOV2,2021-05-05,P1D,Deceased,26,Number,COVID-19 cases,0
3536a9fe-4847-47f2-82bb-c5b42ad123c3,CPCOV2,2021-04-28,P1D,Deceased,26,Number,COVID-19 cases,0
16423d39-9446-4fb7-8287-3db35a1edb0c,CPCOV2,2021-04-30,P1D,Deceased,26,Number,COVID-19 cases,0
2d6eca68-0099-4182-9394-26923b50a133,CPCOV2,2021-05-02,P1D,Deceased,26,Number,COVID-19 cases,0
41ae0bfc-4253-4165-b521-52bb238865cd,CPCOV2,2021-05-04,P1D,Deceased,26,Number,COVID-19 cases,0
0c87506b-59b4-4ce9-bd59-20103c6f4e5a,CPCOV2,2021-05-07,P1D,Deceased,26,Number,COVID-19 cases,0
1e2dba78-6248-4469-b55c-2b508e955ba6,CPCOV2,2021-05-06,P1D,Deceased,26,Number,COVID-19 cases,0
13ca7dcc-7044-442b-89e9-127c7e901d33,CPCOV2,2021-05-13,P1D,Deceased,26,Number,COVID-19 cases,0
f88ea916-7c8d-4ac7-ae10-97197ccc7b3d,CPCOV2,2021-05-09,P1D,Deceased,26,Number,COVID-19 cases,0
4c008d43-5cf3-4c84-afee-7be09f134c83,CPCOV2,2021-05-10,P1D,Deceased,26,Number,COVID-19 cases,0
883bae10-bfa4-449d-840b-4eebb5543b09,CPCOV2,2021-05-17,P1D,Deceased,26,Number,COVID-19 cases,0
3af2de1b-a816-4fe1-b933-c5d9d9f0d0fb,CPCOV2,2021-05-11,P1D,Deceased,26,Number,COVID-19 cases,0
89cb90e0-77b7-4c13-acfd-14140a30b987,CPCOV2,2021-05-12,P1D,Deceased,26,Number,COVID-19 cases,0
af635b49-9b6e-4b2d-b199-af5e54f67393,CPCOV2,2021-05-14,P1D,Deceased,26,Number,COVID-19 cases,0
25d8f5e1-53da-497c-b0ca-bbe10b70c13d,CPCOV2,2021-05-16,P1D,Deceased,26,Number,COVID-19 cases,0
8ae957ad-fe0c-4508-88fe-4c092b8be08a,CPCOV2,2021-05-18,P1D,Deceased,26,Number,COVID-19 cases,0
bc23a01d-ed3c-43c6-8ce1-48860013e760,CPCOV2,2021-05-20,P1D,Deceased,26,Number,COVID-19 cases,0
f4c8095a-b13c-43a9-9ed7-7342a847a438,CPCOV2,2021-05-19,P1D,Deceased,26,Number,COVID-19 cases,0
10f998f0-a448-49bc-ae9a-d72acbffa983,CPCOV2,2021-05-23,P1D,Deceased,26,Number,COVID-19 cases,0
dae02706-cbf3-467b-8232-02e6c2637e6d,CPCOV2,2021-05-21,P1D,Deceased,26,Number,COVID-19 cases,0
6c067dbc-a69b-4221-814b-970d34b62e7a,CPCOV2,2021-05-27,P1D,Deceased,26,Number,COVID-19 cases,0
bc28781e-c49c-4c50-b2ba-a2e89c9b5722,CPCOV2,2021-05-24,P1D,Deceased,26,Number,COVID-19 cases,0
79af7ce9-c99c-4f03-be00-9820532dd112,CPCOV2,2021-05-28,P1D,Deceased,26,Number,COVID-19 cases,0
b967e8d6-d3b2-4b03-bfbf-b4c88f44305d,CPCOV2,2021-05-25,P1D,Deceased,26,Number,COVID-19 cases,0
a44c20be-dbbb-4cef-ae2b-be135c89c068,CPCOV2,2021-05-26,P1D,Deceased,26,Number,COVID-19 cases,0
d05a8f22-6851-499c-9cb6-7435cd261c8a,CPCOV2,2021-06-03,P1D,Deceased,26,Number,COVID-19 cases,0
d0744925-f54a-468e-95ba-f6bb758d47d6,CPCOV2,2021-05-30,P1D,Deceased,26,Number,COVID-19 cases,0
7dd6e4ea-0610-481a-a320-b427b4862b38,CPCOV2,2021-05-31,P1D,Deceased,26,Number,COVID-19 cases,0
347effda-dbf6-4ac9-8c9a-258bb9f6a73f,CPCOV2,2021-06-01,P1D,Deceased,26,Number,COVID-19 cases,0
ac51ca6b-a8b0-4b36-bb6e-bedd30c0cf18,CPCOV2,2021-06-02,P1D,Deceased,26,Number,COVID-19 cases,0
bd0904a9-1563-49c4-b882-aca9437fc02e,CPCOV2,2021-06-04,P1D,Deceased,26,Number,COVID-19 cases,0
ce70c305-cbd3-416b-b35a-1725f31f11ce,CPCOV2,2021-06-06,P1D,Deceased,26,Number,COVID-19 cases,0
68dfac25-e342-4aa9-8d33-afed216ee2a8,CPCOV2,2021-06-10,P1D,Deceased,26,Number,COVID-19 cases,0
b54324c6-2acf-4bfb-bd9f-a698b5c341cb,CPCOV2,2021-06-08,P1D,Deceased,26,Number,COVID-19 cases,0
3f5adfe0-6dac-42d1-8de4-2a20fa228f8c,CPCOV2,2021-06-11,P1D,Deceased,26,Number,COVID-19 cases,0
9d4341cc-72d8-48b5-b53e-2b6ac7bafdf8,CPCOV2,2021-06-09,P1D,Deceased,26,Number,COVID-19 cases,0
18729df1-4227-4f66-8162-5b1420a78fae,CPCOV2,2021-06-13,P1D,Deceased,26,Number,COVID-19 cases,0
